TrackID,Name,Artist,Album,Genre,Location,AverageBpm,Key
16937367,spotify-track-6FrfUuEyz09iGarlHrDidb,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6FrfUuEyz09iGarlHrDidb.mp3,0.0,
249358205,spotify-track-6GJVcTfF5t0vDHoiNFmKQ8,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6GJVcTfF5t0vDHoiNFmKQ8.mp3,0.0,
93208806,spotify-track-6H1PWGTlGNRCIdFert5MCC,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6H1PWGTlGNRCIdFert5MCC.mp3,0.0,
8859620,spotify-track-6JZoOT5MUbshmYtH7CplbL,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6JZoOT5MUbshmYtH7CplbL.mp3,0.0,
181842279,spotify-track-6kXLLpboEWQQh6MtnqYH2o,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6kXLLpboEWQQh6MtnqYH2o.mp3,0.0,
101507628,spotify-track-6lP7QmjYDYMpe29iHazKUU,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6lP7QmjYDYMpe29iHazKUU.mp3,0.0,
105696201,spotify-track-6ni9CCHjPkaln00wQBTMmv,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6ni9CCHjPkaln00wQBTMmv.mp3,0.0,
41020649,spotify-track-6ok8RAvW1sPRIGkLN8iP3N,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6ok8RAvW1sPRIGkLN8iP3N.mp3,0.0,
76487253,spotify-track-6OryDJSbObHMfaRF0nkErq,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6OryDJSbObHMfaRF0nkErq.mp3,0.0,
266526958,spotify-track-6QoSmuNJXU0dDM6M8rLe5Y,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6QoSmuNJXU0dDM6M8rLe5Y.mp3,0.0,
23207175,spotify-track-6s9V2jVwdsNeDEC7FSfNsJ,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6s9V2jVwdsNeDEC7FSfNsJ.mp3,0.0,
139814825,spotify-track-6sCAN0LmE1yw95ilqcPXjC,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6sCAN0LmE1yw95ilqcPXjC.mp3,0.0,
185799746,spotify-track-6SrjAGvTYS29EhCqPnpJh3,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6SrjAGvTYS29EhCqPnpJh3.mp3,0.0,
194424897,spotify-track-6vCiHNQS36ddtW7459GmzN,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6vCiHNQS36ddtW7459GmzN.mp3,0.0,
114502339,spotify-track-6W8z8lhkjN4tXnIiWtXp4M,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6W8z8lhkjN4tXnIiWtXp4M.mp3,0.0,
170047113,spotify-track-6WhBAbnrhPrBkTwI3uMBwZ,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6WhBAbnrhPrBkTwI3uMBwZ.mp3,0.0,
68578940,spotify-track-6xcQ1xLFK2kJ2to4uOgcUl,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6xcQ1xLFK2kJ2to4uOgcUl.mp3,0.0,
236293091,spotify-track-6yMVWyH3BQGK3tYhv9RTl0,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6yMVWyH3BQGK3tYhv9RTl0.mp3,0.0,
24732974,spotify-track-6zGp2UBIT56dWSeFlm4iUD,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6zGp2UBIT56dWSeFlm4iUD.mp3,0.0,
94486609,spotify-track-6ZJTmBjTrOHv8EYmjeWpZc,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-6ZJTmBjTrOHv8EYmjeWpZc.mp3,0.0,
9149896,spotify-track-7a6pwxMsaJAMZd9Q6fzpca,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7a6pwxMsaJAMZd9Q6fzpca.mp3,0.0,
267490125,spotify-track-7Aul3N0gviz9Q0gXAcGKf8,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7Aul3N0gviz9Q0gXAcGKf8.mp3,0.0,
139113674,spotify-track-7BemWaQNfMao7RWw0WYAQi,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7BemWaQNfMao7RWw0WYAQi.mp3,0.0,
209393717,spotify-track-7cxTEMANdtwddk2rajwYjh,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7cxTEMANdtwddk2rajwYjh.mp3,0.0,
159398853,spotify-track-7DcH5JUpb4Mso2yBLiwRBk,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7DcH5JUpb4Mso2yBLiwRBk.mp3,0.0,
55000176,spotify-track-7gr9lJ5mVX0PfrApeAyT76,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7gr9lJ5mVX0PfrApeAyT76.mp3,0.0,
6535970,spotify-track-7hK3FhnQCO23XYKt1H5rPd,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7hK3FhnQCO23XYKt1H5rPd.mp3,0.0,
152263864,spotify-track-7IvOkXBotyl3yKEvlt8hti,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7IvOkXBotyl3yKEvlt8hti.mp3,0.0,
164268281,spotify-track-7jKjd8VxsBNhVoP9KcrKUq,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7jKjd8VxsBNhVoP9KcrKUq.mp3,0.0,
248467586,spotify-track-7lcEnkQEdNzjGGswqrZu6V,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7lcEnkQEdNzjGGswqrZu6V.mp3,0.0,
23080378,spotify-track-7upDAKgtlRbSC7wYvDCugn,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7upDAKgtlRbSC7wYvDCugn.mp3,0.0,
365591,spotify-track-7v3V4qYI6POudMIRiVHTdD,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7v3V4qYI6POudMIRiVHTdD.mp3,0.0,
165913505,spotify-track-7wEW6hf6vc1LyWeIvrsnTX,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-7wEW6hf6vc1LyWeIvrsnTX.mp3,0.0,
177886796,spotify-track-10wvW8MCW3XQPl0TKvtdaJ,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-10wvW8MCW3XQPl0TKvtdaJ.mp3,0.0,
192152709,spotify-track-16AU7jzBt2utenP2R0SxIX,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-16AU7jzBt2utenP2R0SxIX.mp3,0.0,
127857980,spotify-track-17igO6XOZcl3YBtR023B6Z,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-17igO6XOZcl3YBtR023B6Z.mp3,0.0,
259161000,spotify-track-17jvq2ooe4CHaXksuOP8uz,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-17jvq2ooe4CHaXksuOP8uz.mp3,0.0,
219661805,spotify-track-34nGrSL3eyH5KOg7AQEAjd,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-34nGrSL3eyH5KOg7AQEAjd.mp3,0.0,
201552279,spotify-track-36HvdPRZmycSUSiD7zlFxh,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-36HvdPRZmycSUSiD7zlFxh.mp3,0.0,
202606137,spotify-track-36lKBxjm2rvqVlUSPkMv6Z,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-36lKBxjm2rvqVlUSPkMv6Z.mp3,0.0,
93484505,spotify-track-36TegoeVmkNcf53zgmvEXR,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-36TegoeVmkNcf53zgmvEXR.mp3,0.0,
245636745,spotify-track-37E5WgKA2pNtqwUYm2lhjq,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-37E5WgKA2pNtqwUYm2lhjq.mp3,0.0,
121935081,spotify-track-39QokkTyaJkcgGPzWZJci1,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-39QokkTyaJkcgGPzWZJci1.mp3,0.0,
199233511,spotify-track-56BUx6k07ABas4LOzIWaX7,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-56BUx6k07ABas4LOzIWaX7.mp3,0.0,
267214903,spotify-track-57jAkGB9K11BeZX3r9ocke,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-57jAkGB9K11BeZX3r9ocke.mp3,0.0,
255380147,spotify-track-57VhqZY9hiNI1k9hkO1mKz,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-57VhqZY9hiNI1k9hkO1mKz.mp3,0.0,
267266151,spotify-track-358d3lhHALHcdqhDSCnskD,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-358d3lhHALHcdqhDSCnskD.mp3,0.0,
244684879,spotify-track-1950SfOmTdZGBW5tJPKls4,,,,file://localhost/Users/hordia/dev/9216-TIMMD/music/sample_audio/Angeles Azules/spotify-track-1950SfOmTdZGBW5tJPKls4.mp3,0.0,
